Feature	Gain	Cover	Frequency
Master_msaldopesos_ratioavg3	8.24765724090145e-05	0.000222680973995871	0.000907441016333938
kmes_min3	8.15739305699372e-05	2.30054993780853e-05	0.000907441016333938
mpayroll_max3	8.15379194330405e-05	0.00044184621728741	0.000907441016333938
mrentabilidad_avg3	8.01401145521309e-05	0.000100646054881085	0.000907441016333938
mrentabilidad_annual	7.65895987889953e-05	5.84873354094895e-05	0.000907441016333938
mpayroll_avg3	7.54417066397764e-05	0.00121813157639589	0.000907441016333938
ccuenta_debitos_automaticos_ratioavg3	7.47236639926855e-05	2.47964186086677e-05	0.000907441016333938
tmobile_app	7.23372820555363e-05	0.000307292892946775	0.000907441016333938
mcomisiones	6.85220537167487e-05	5.08729237814764e-05	0.000907441016333938
Visa_mpagominimo_max3	6.84450519172839e-05	6.42807788265413e-05	0.000907441016333938
mcuenta_corriente_eficiencia3	6.81232952828688e-05	2.99047452730805e-05	0.000907441016333938
Visa_mpagominimo_avg3	6.70900313191346e-05	6.60116000963659e-05	0.000907441016333938
ctrx_quarter_normalizado_max3	6.52765475265655e-05	0.000132179454890702	0.000907441016333938
ccajas_consultas_ratioavg3	6.5104062703004e-05	0.000291799638663415	0.000907441016333938
